1690,3062.476807,3479.637207,6251.908691,3654.966797,2054.25,4356.573242,5188.34375,6793.126953,7360.726563,6901.589844,5849.791992,9176.379883,9540.114258,6824.835449,4460.495117,7963.836914,12716.67578,4891.258301,6882.888672,8416.587891,8975.15625,11837.61035,9102.666992,10180.01465,7795.562988,11767.08691,15281.82227,8410.355469,8216.532227,8428.859375,7283.078613,15489.90039,6483.248047,11386.31152,15053.00977,12586.59668,15072.25098,19540.33398,8000.682617,12488.33691,5592.641113,9299.0625,10632.23047,14929.98438,15204.82617,9725.988281,9985.542969,5964.964844,6590.150879,15040.49316,8772.87207,13204.04395,6664.567383,9223.202148,6688.47998,14994.54102,15784.92188,7670.384277,17547.83789,16759.74805,13923.82129,8475.439453,14020.6748,10305.16992,18339.35938,19744.66016
1689,3064.027344,3466.980957,6268.937012,3665.079834,2048.630615,4358.748535,5182.372559,6795.85498,7399.293945,6912.182617,5849.143066,9220.566406,9538.910156,6833.358398,4452.695313,7975.352051,12712.23633,4896.402832,6880.724609,8431.15918,8987.294922,11848.47559,9136.302734,10178.96387,7812.707031,11785.60742,15315.4834,8422.782227,8198.480469,8430.960938,7289.911621,15521.91016,6499.819824,11390.80957,15077.7334,12590.66797,15093.53027,19563.39844,8034.57666,12508.60449,5622.208984,9313.489258,10677.54395,14946.23926,15249.31348,9735.641602,10008.53027,5984.460449,6595.776855,15067.0791,8789.230469,13227.30371,6685.859375,9248.417969,6690.336914,15028.94922,15807.03711,7677.605469,17573.38867,16786.13867,13943.05664,8465.024414,14061.9375,10326.7207,18365.77344,19753.24609
1688,3052.202637,3457.55127,6280.578125,3674.589111,2050.766357,4334.5,5191.539063,6794.967285,7436.445313,6921.980957,5846.256836,9273.984375,9537.070313,6844.813965,4450.553223,7978.062988,12715.24609,4904.219727,6891.530273,8457.328125,8997.231445,11880.33203,9153.485352,10194.18652,7820.158691,11806.93066,15333.4834,8428.574219,8175.427734,8432.310547,7302.754395,15553.67773,6520.129883,11393.50586,15115.75195,12602.86816,15084.86523,19584.36719,8048.595215,12500.98633,5658.575195,9350.179688,10688.45508,14966.9248,15269.89551,9763.388672,10008.9209,6012.517578,6578.955078,15081.89941,8802.623047,13234.56445,6693.302246,9252.250977,6681.714844,15081.6123,15829.65625,7672.919434,17584.90234,16774.07031,13958.93945,8466.680664,14094.44531,10343.98926,18374.41602,19743.42578
1687,3060.969727,3477.762451,6281.522461,3676.578857,2053.114502,4325.535156,5218.246582,6798.630859,7442.692383,6915.787109,5869.565918,9274.743164,9539.478516,6864.213379,4462.43457,7977.162598,12756.5957,4916.328613,6891.449707,8498.969727,9033.294922,11890.09473,9154.779297,10223.94238,7837.717773,11813.88281,15358.31152,8435.854492,8212.776367,8450.275391,7322.298828,15559.33789,6524.335938,11429.79004,15136.84863,12621.81641,15079.4707,19607.44727,8050.910156,12515.27344,5659.062012,9359.533203,10672.80371,15000.18945,15258.29102,9778.362305,10015.33398,6046.794922,6575.899414,15074.58789,8826.036133,13243.99316,6706.649414,9247.572266,6674.807617,15092.12305,15869.25684,7657.777344,17606.61719,16768.38867,13972.7998,8497.832031,14105.24805,10356.46191,18412.41211,19774.25586
1686,3074.717529,3499.365723,6280.130859,3677.652344,2052.599365,4339.51416,5240.922363,6811.513184,7445.361328,6925.381348,5897.177734,9267.569336,9559.063477,6878.688477,4468.40625,7987.987305,12792.81348,4923.444824,6890.816406,8523.561523,9057.069336,11893.95313,9160.882813,10246.81055,7858.880371,11814.33301,15374.2168,8444.865234,8249.787109,8474.52832,7339.858887,15566.72852,6534.016113,11459.53418,15154.61914,12654.00586,15101.71777,19624.38281,8060.602051,12542.15723,5644.896973,9364.955078,10658.98047,15023.4043,15249.84668,9803.90332,10025.95801,6055.97998,6589.853516,15079.11523,8842.574219,13265.75977,6715.507324,9254.302734,6682.250488,15101.08301,15901.08594,7660.798828,17634.57227,16793.33398,13987.06543,8529.395508,14104.88965,10376.39844,18457.72656,19827.64844
1685,3073.703613,3497.60376,6286.013184,3683.619629,2051.751953,4365.304199,5246.583008,6831.176758,7465.625977,6967.322754,5907.358398,9293.126953,9595.595703,6883.006836,4459.770508,8012.667969,12790.89063,4918.5625,6899.870605,8510.620117,9044.525391,11913.31738,9183.561523,10253.30273,7872.649902,11825.37207,15371.66406,8455.095703,8236.100586,8491.546875,7348.67041,15597.00098,6563.179199,11455.08594,15181.66797,12697.44824,15150.54102,19632.77344,8085.947754,12565.35449,5644.17041,9389.242188,10669.35352,15025.24219,15273.54785,9851.136719,10034.91113,6031.029297,6612.426758,15118.93848,8840.303711,13300.82715,6711.562012,9278.300781,6705.071777,15144.28613,15912.10645,7694.24707,17661.24023,16848.76758,14005.25,8538.956055,14111.51172,10408.04883,18485.36523,19873.0918
1684,3063.959473,3492.882324,6301.890625,3689.38623,2061.604492,4375.398438,5256.832031,6842.618164,7473.113281,6993.700195,5913.376953,9310.652344,9615.582031,6900.128418,4470.723145,8019.005859,12791.30078,4907.552734,6905.42334,8491.216797,9047.948242,11939.8125,9201.819336,10272.78809,7876.771973,11865.59375,15380.8125,8469.730469,8230.169922,8500.069336,7352.664063,15620.5957,6581.474609,11466.91113,15199.04688,12726.94434,15177.15039,19651.68164,8104.831543,12593.98438,5655.748047,9404.179688,10698.9707,15039.47949,15314.87598,9868.675781,10048.70117,6029.958496,6632.959961,15164.2832,8838.617188,13336.23535,6711.71875,9291.017578,6719.529785,15178.36426,15942.31445,7717.134277,17690.65039,16896.51367,14032.12695,8550.344727,14142.92871,10430.08301,18511.92773,19906.85547
1683,3063.547119,3498.851318,6324.418945,3693.677246,2077.629395,4371.885742,5274.189941,6846.827148,7468.404297,6994.976074,5923.856934,9310.683594,9619.081055,6929.327637,4503.095703,8016.375977,12815.4209,4906.101074,6909.666016,8495.661133,9080.141602,11963.46094,9209.268555,10313.1377,7875.811523,11916.44922,15416.12207,8488.338867,8259.591797,8502.693359,7358.408691,15635.64941,6581.911133,11506.55469,15215.32813,12742.73535,15179.79199,19698,8111.458008,12626.3457,5674.112305,9407.361328,10735.06348,15074.79199,15368.60156,9857.03418,10074.23926,6061.325684,6647.158691,15196.81348,8850.045898,13372.19434,6724.400391,9293.630859,6727.391602,15197.45898,15998.93164,7724.153809,17719.44727,16922.21484,14062.67285,8575.485352,14191.99609,10441.84473,18555.82227,19942.00586
1682,3093.163086,3514.087646,6344.543457,3700.092773,2080.697021,4385.097168,5279.278809,6860.549316,7487.047852,7006.439941,5937.070313,9323.742188,9641.116211,6944.010254,4521.785645,8052.115234,12852.37988,4933.266113,6930.244141,8539.87207,9105.275391,11978.48535,9218.661133,10355.15723,7878.98291,11927.40527,15466.46582,8505.464844,8303.00293,8504.045898,7371.643066,15671.89941,6586.780762,11537.28711,15264.28027,12771.03809,15206.13184,19777.00781,8119.785645,12648.42578,5692.84668,9426.765625,10761.83008,15108.32324,15440.02539,9873.078125,10114.30176,6077.312988,6657.591797,15218.37207,8874.742188,13420.72559,6744.722168,9318.250977,6755.775879,15238.95898,16048.80176,7749.410645,17737.17578,16942.73242,14084.12891,8605.953125,14228.49707,10465.0625,18626.21484,20000.55078
1681,3118.065186,3524.017822,6350.883301,3706.107178,2078.034668,4399.037109,5280.163574,6875.219238,7520.838379,7021.185547,5947.165039,9340.220703,9671.641602,6944.979492,4520.799805,8079.820313,12877.24121,4963.434082,6949.17334,8585.692383,9121.462891,11993.54395,9234.510742,10389.80957,7884.093262,11912.68164,15491.89258,8509.828125,8331.289063,8506.067383,7379.973633,15717.03516,6603.603516,11556.50488,15307.43164,12801.59863,15242.72559,19839.82422,8128.138184,12669.75391,5702.020996,9454.630859,10775.20215,15129.37207,15487.3916,9909.913086,10147.51563,6076.987793,6665.166016,15235.47461,8906.890625,13458.51855,6761.272461,9350.641602,6787.553223,15274.32715,16074.29199,7776.375488,17753.59961,16980.45313,14107.87598,8623.084961,14250.5166,10494.71777,18687.00391,20061.29102
1680,3100.557129,3515.386475,6341.34375,3710.134033,2084.41333,4388.003418,5291.482422,6876.846191,7543.143555,7019.484375,5950.774902,9340.764648,9687.008789,6946.458496,4513.166016,8040.38916,12873.16504,4964.613281,6944.780762,8587.408203,9140.836914,12016.93945,9256.68457,10413.74902,7887.163086,11912.23828,15467.5752,8497.814453,8327.832031,8511.061523,7372.34375,15746.06934,6627.730957,11576.2334,15297.89355,12813.03711,15259.50879,19841.15039,8131.474609,12703.96875,5698.016113,9472.235352,10781.00391,15140.12012,15474.32324,9932.405273,10152.42578,6079.089355,6673.099609,15255.24414,8936.791992,13461.09668,6767.211426,9363.232422,6794.297363,15265.63086,16076.58008,7777.972656,17782.08203,17043.15625,14147.70508,8616.013672,14270.58984,10515.03906,18700.33789,20095.75195
1679,3096.409424,3503.218506,6351.478027,3725.798584,2091.380859,4380.283203,5298.472168,6880.532715,7545.425293,7018.005371,5960.376465,9349.228516,9701.524414,6957.935547,4523.34668,8007.797852,12876.45215,4965.695801,6950.131348,8572.161133,9158.736328,12029.05078,9285.162109,10423.08496,7899.475586,11935.56934,15475.71484,8504.237305,8331.859375,8527.803711,7376.502441,15769.44922,6640.38916,11593.54004,15295.97461,12814.19141,15284.76367,19849.4707,8143.501465,12734.4248,5706.730957,9490.567383,10798.81543,15164.19336,15473.40137,9927.151367,10152.33203,6081.280762,6696.620605,15280.03516,8950.764648,13467.13086,6783.406738,9369.473633,6791.739258,15268.2627,16092.83008,7787.119629,17810.55273,17077.7832,14180.18457,8619.75293,14298.79688,10523.24219,18706.3418,20130.6875
1678,3130.768799,3503.047852,6386.770508,3748.791748,2092.6521,4390.824219,5296.197266,6894.895996,7538.245605,7031.820313,5978.125,9376.012695,9720.923828,6979.323242,4550.234863,8031.775391,12906.35938,4983.650391,6978.657227,8569.258789,9170.873047,12026.33105,9312.942383,10422.10254,7925.219238,11974.27148,15549.48535,8539.374023,8360.442383,8556.776367,7404.248047,15793.29492,6635.043945,11599.35059,15340.36816,12818.23438,15331.73242,19900.52148,8168.266602,12750.2041,5736.202148,9516.462891,10830.00684,15210.82715,15521.01465,9906.290039,10163.66699,6082.92041,6732.036133,15310.01172,8950.862305,13498.42773,6814.412598,9377.749023,6796.900391,15315.25,16136.19043,7820.527832,17832.51172,17066.30469,14190.26855,8647.643555,14331.67969,10525.24609,18740.85156,20176.06836
1677,3143.773682,3518.784912,6390.756348,3741.277344,2094.09668,4392.534668,5306.311035,6906.737793,7554.347656,7058.187012,5983.758789,9393.569336,9723.253906,6996.665039,4548.503418,8070.001465,12933.88477,4992.783203,6991.581055,8582.208008,9180.112305,12040.98047,9322.600586,10427.74316,7950.72168,12002.94336,15601.08203,8559.307617,8373.613281,8582.393555,7426.558594,15803.83594,6630.714844,11582.18262,15392.01855,12833.04004,15367.27246,19932.95703,8187.089355,12761.58496,5754.193848,9538.12207,10842.01563,15256.89844,15553.38867,9913.958984,10174.27441,6093.608398,6741.189453,15343.00977,8965.37207,13524.75781,6828.362793,9373.37207,6811.10791,15366.35742,16166.61914,7845.470703,17860,17070.77148,14191.87891,8660.652344,14345.89648,10535.81738,18800.2832,20195.04883
1676,3129.686768,3530.158203,6365.866699,3710.755127,2091.602051,4385.291504,5325.040527,6911.586914,7576.787109,7079.84668,5977.005371,9402.613281,9714.386719,7003.007813,4529.528809,8095.594727,12951.31348,4988.741699,6989.333984,8597.90625,9187.926758,12066.6543,9320.614258,10433.73828,7963.725098,12017.16797,15603.08887,8557.421875,8367.665039,8596.785156,7435.861328,15808.93457,6636.32373,11565.25586,15422.88867,12853.35254,15389.10156,19929.89844,8196.631836,12773.25781,5752.192383,9544.104492,10838.57813,15284.19043,15565.58984,9951.000977,10180.17871,6107.720215,6722.42334,15368.73438,8991.027344,13534.47754,6825.901855,9367.746094,6825.702637,15398.06348,16167.18945,7852.599609,17891.60938,17105.78711,14203.13379,8655.484375,14351.4082,10557.24707,18852.06836,20202.8125
1675,3128.231201,3509.077148,6360.681641,3699.519043,2075.984131,4391.490723,5330.217285,6913.881348,7560.30127,7075.95459,5973.9375,9426.332031,9721.633789,7001.347656,4543.810059,8104.883789,12970.88672,4986.026855,7002.899414,8597.766602,9194.076172,12070.92578,9330.171875,10422.58789,7959.55127,12029.39063,15591.32324,8560.208984,8370.204102,8601.655273,7444.637207,15831.87695,6650.536621,11588.8916,15426.01563,12867.26953,15419.09766,19918.92188,8206.712891,12785.30566,5744.369141,9530.836914,10850.55078,15286.97949,15599.87598,9984.104492,10187.58691,6110.794434,6705.62207,15375.79785,9001.933594,13538.00781,6831.817383,9389.500977,6828.844238,15411.37207,16149.98145,7855.912598,17916.10352,17144.75781,14237.9043,8659.061523,14380.14258,10582.60645,18855.85352,20248.88867
1674,3139.413574,3499.854004,6375.006348,3714.902344,2064.8396,4413.058105,5330.441406,6917.623047,7553.418945,7070.647461,5977.716309,9462.37207,9747.734375,7014.160156,4568.771484,8113.737305,12994.94043,4984.742188,7024.063477,8603.061523,9198.405273,12077.29688,9349.306641,10434.55957,7965.44873,12039.99316,15624.14844,8580.432617,8387.704102,8610.870117,7459.056641,15869.67871,6673.014648,11617.45801,15431.08008,12887.32617,15446.20508,19926.6582,8218.332031,12808.77637,5743.670898,9533.768555,10872.37109,15296.98828,15637.0293,10007.34473,10209.82031,6117.866699,6711.319824,15387.82715,9008.286133,13561.79883,6834.26416,9427.303711,6833.291992,15438.15527,16162.98926,7869.532715,17940.19922,17189.97266,14275.35938,8675.347656,14417.74023,10616.66113,18855.12305,20302.58398
1673,3149.42334,3541.412109,6393.499023,3744.003906,2075.16748,4438.748047,5340.372559,6924.881348,7602.794922,7089.387207,5987.045898,9496.071289,9782.964844,7050.972656,4571.27832,8135.480957,13019.88477,4983.906738,7039.679688,8632.881836,9203.407227,12111.45313,9367.601563,10501.50684,7998.385742,12045.44336,15722.26465,8614.188477,8415.010742,8633.339844,7479.080078,15908.07617,6700.138184,11616.20117,15469.71191,12921.29004,15457.29785,19964.91016,8228.410156,12851.88672,5759.726563,9576.741211,10889.93945,15337.26563,15651.12695,10024.02734,10250.13672,6141.884277,6743.443359,15425.46875,9026.594727,13616.81055,6821.791992,9460.293945,6850.483887,15496.7666,16230.36816,7898.635742,17973.37695,17240.33594,14294.41211,8697.639648,14443.97461,10655.50684,18900.56836,20325.74023
1672,3151.675293,3576.337402,6414.170898,3757.694824,2092.026123,4444.344238,5356.437012,6933.041016,7644.129883,7110.794922,6002.90625,9507.827148,9810.827148,7064.003418,4571.544922,8155.188965,13037.27246,4995.882324,7067.157715,8655.535156,9218.543945,12141.96875,9379.730469,10566.43945,8011.505371,12045.30371,15778.15625,8627.521484,8438.969727,8650.794922,7495.030273,15931.26953,6717.727539,11637.75293,15537.75488,12936.43848,15470.8916,20006.28125,8232.84668,12902.03125,5794.4375,9607.84668,10906.76758,15365.03516,15667.3916,10031.83496,10276.09473,6156.853027,6770.723633,15461.8125,9049.87793,13653.51758,6825.463867,9486.15332,6860.729004,15534.09961,16270.57227,7923.956543,18012.23242,17252.31836,14311.84473,8716.070313,14474.46289,10658.31445,18968.55273,20350.01758
1671,3147.295898,3570.726563,6429.358887,3752.217529,2101.431152,4429.062012,5366.953613,6939.467773,7643.283691,7116.894531,6019.693848,9497.157227,9822.34668,7044.262207,4580.960449,8163.216309,13043.61035,5016.34375,7099.832031,8654.767578,9237.158203,12155.70215,9388.000977,10584.78711,7996.853027,12040.9375,15752.76172,8611.575195,8450.866211,8653.270508,7504.505371,15938.5791,6719.67334,11690.46094,15595.60547,12929.89746,15492.83301,20031.70898,8235.168945,12933.45508,5829.590332,9604.227539,10924.03613,15353.9043,15688.10938,10036.2002,10274.84082,6154.952148,6772.75,15482.27637,9069.271484,13649.14844,6851.497559,9502.651367,6859.714844,15526.35059,16251.62402,7936.627441,18045.35352,17224.81836,14333.11816,8728.998047,14511.76074,10629.75391,19024.36719,20391.50391
1670,3145.561279,3545.635254,6422.78125,3758.852295,2099.314697,4424.790527,5356.703613,6942.910645,7632.583984,7107.232422,6024.261719,9488.983398,9821.257813,7044.349121,4587.055664,8164.036621,13043.16504,5018.458008,7096.193848,8647.123047,9232.650391,12175.23047,9402.317383,10553.92285,8008.958496,12035.79785,15725.22656,8597.256836,8450.81543,8648.791016,7516.250977,15947.94531,6713.612305,11707.86328,15574.3252,12944.74805,15506.05859,20043.92578,8247.680664,12912.90527,5826.398926,9598.701172,10936.0498,15317.72168,15677.22559,10052.76953,10267.42969,6160.348633,6754.029785,15498.84863,9079.246094,13631.5918,6865.611328,9504.52832,6868.98291,15505.49316,16230.52246,7946.785645,18055.83594,17220.34375,14341.27051,8745.344727,14533.99023,10637.93652,19040.36133,20429.52148
1669,3149.508301,3526.485596,6404.998047,3772.542236,2094.068359,4439.38623,5347.359375,6945.68457,7637.481934,7103.097168,6026.242188,9489.770508,9823.09375,7064.674316,4586.24707,8165.581055,13039.35742,5013.585449,7073.81543,8648.181641,9220.053711,12192.61133,9414.708008,10520.46094,8040.289551,12038.18457,15719.98145,8600.856445,8450.49707,8649.357422,7527.477051,15951.67383,6711.583008,11692.10742,15525.13574,12976.9043,15514.08301,20060.76367,8261.547852,12870.98926,5802.997559,9605.925781,10942.61523,15300.73145,15656.26367,10078.16895,10263.19434,6175.780273,6742.398926,15507.1709,9077.605469,13631.44434,6871.082031,9501.817383,6882.517578,15494.95117,16228.55273,7954.693359,18053.85547,17256.93555,14341.68164,8758.605469,14539.84277,10670.47363,19040.92578,20453.76563
1668,3156.533691,3532.356445,6400.262207,3770.157715,2098.595703,4461.561035,5371.946777,6952.58252,7667.803711,7129.237305,6043.925781,9493.34668,9842.71582,7075.429688,4583.60791,8173.920898,13036.2002,5030.342773,7078.621094,8665.967773,9232.536133,12187.72949,9413.726563,10542.15332,8048.74707,12057.79395,15723.89941,8623.716797,8463.973633,8665.029297,7531.122559,15935.57031,6723.460449,11688.83789,15548.44824,12995.71777,15530.91406,20100.66992,8260.126953,12868.82422,5805.186035,9623.683594,10946.18359,15348.47754,15675.16602,10096.88672,10264.5791,6188.024414,6768.328125,15499.52344,9068.512695,13668.69043,6890.338379,9509.292969,6880.884277,15506.21289,16241.27734,7955.405273,18061.76953,17315.83789,14354.09375,8757.551758,14543.70508,10674.74902,19072.35547,20466.01758
1667,3158.568115,3548.841553,6409.575195,3767.860107,2109.037842,4472.165527,5396.060059,6969.179688,7693.718262,7159.048828,6060.981445,9497.949219,9855.136719,7084.508301,4592.212402,8177.566895,13045.3252,5050.682129,7092.678711,8681.600586,9250.081055,12190.04297,9432.103516,10577.5293,8041.436523,12095.53027,15746.53516,8650.509766,8480.588867,8687.03125,7539.955078,15943.01465,6736.783203,11714.43262,15582.10352,13006.05957,15548.87305,20139.74219,8260.448242,12904.86133,5822.040527,9639.016602,10942.45801,15420.62891,15724.49609,10098.6709,10286.68164,6183.118652,6803.240234,15512.29102,9077.603516,13712.9248,6906.550293,9513.572266,6875.729004,15532.68945,16275.75488,7955.401855,18071.06641,17357.62305,14390.11426,8761.436523,14564.04102,10680.87305,19118.26758,20485.3457
1666,3153.154297,3558.62793,6426.330078,3778.900146,2117.995605,4461.583984,5390.282227,6992.191895,7695.127441,7166.10791,6062.074219,9503.808594,9846.245117,7099.811035,4615.20752,8168.648926,13069.50977,5055.271973,7095.483398,8683.792969,9252.014648,12221.125,9481.267578,10583.62207,8039.547363,12141.17773,15788.61328,8669.412109,8489.412109,8703.453125,7562.45166,15995.91016,6741.390625,11763.42188,15567.4668,13015.46582,15561.11035,20159.69922,8275.563477,12954.86621,5833.061523,9643.635742,10938.37891,15466.9502,15776.05371,10089.0166,10329.0957,6163.619629,6818.804688,15564.40527,9115.936523,13738.92285,6906.601563,9506.444336,6883.528809,15563.43945,16325.86816,7959.834961,18074.80273,17361.79688,14444.00195,8784.992188,14601.76563,10717.39941,19154.48242,20518.60742
